#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 0이 아니면-강수) 
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202604201644   345  234.3    4.6  232.3    6.9  235.3    4.6   13.8    0.0    0.0    0.0    0.5    0.5   82.3  994.9 1007.8   10.8
202604201644   346  293.7   10.3  295.7   12.9  301.4    9.3   20.8    0.0    0.0    0.0    0.0    0.0   52.9  996.4 1002.5   10.9
202604201644   347  243.1    0.8  262.3    1.5  260.8    1.1   12.4    0.0    0.0    0.0    0.5    0.5   81.3  992.4 1010.5    9.3
202604201644   348  261.6    4.5  269.4    9.0  242.9    4.1   21.2    0.0    0.0    0.0    0.0    0.0   51.6 1002.3 1003.0   10.8
202604201644   349  253.6    3.3  263.7    4.4  266.1    3.0   13.5    0.0    0.0    0.0    0.0    0.0   77.7  974.8 1007.0    9.7
202604201644   350  185.1    3.8  160.3    6.5  230.2    3.1   12.6    1.0    0.0    0.0    0.5    0.5   71.9  935.1 1004.7    7.7
202604201644   351  254.0  -99.6  -99.2  -99.2  -99.9  -99.9   14.1    0.0    0.0    0.0    0.0    0.0  -99.7  -99.7  -99.9  -99.9
202604201644   352  290.0  -99.6  -99.2  -99.2  248.1    2.2   14.3  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   355  251.7    3.3  274.5    9.3  250.2    3.6   11.2    0.0    0.0    0.0    0.5    0.5   76.3  500.0  -99.9    7.2
202604201644   356  255.9    5.5  257.6   12.6  243.8    4.9   10.6  -99.2    0.0    0.0    0.0    0.0   71.7  500.2  -99.9    5.7
202604201644   358  283.3    3.8  287.5   10.5  280.9    4.6   10.8    0.0    0.0    0.0    0.5    0.5   71.4  500.0  -99.9    5.8
202604201644   359  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9
202604201644   360  243.2    0.7  223.2    8.6  242.6    1.9   13.5    0.0    0.0    0.0    3.0    3.0   70.2  500.0  -99.9    8.2
202604201644   361  306.5    3.0  292.1    9.4  294.4    2.8   14.5    0.0    0.0    0.0    0.0    0.0   67.6  500.0  -99.9    8.6
202604201644   363  252.4    3.4  225.0    4.6  232.6    3.8   17.5    0.0    0.0    0.0    0.0    0.0   62.3  990.6 1006.8   10.2
202604201644   364  304.0    1.8  153.6    8.7  268.3    2.4   13.3    0.0    0.0    0.0    0.5    0.5   57.3  500.0  -99.9    5.0
202604201644   365  317.8  -99.2  317.8  -99.2  -99.9  -99.9   12.5  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   366  137.8    0.7  283.1    8.1  256.8    2.4   12.4    0.0    0.0    0.0    0.0    0.0   66.6  500.0  -99.9    6.4
202604201644   367  237.5    5.1  231.2   13.7  238.6    5.2   13.0    0.0    0.0    0.0    0.0    0.0   52.8  500.0  -99.9    3.6
202604201644   368  281.3    1.9  -99.2  -99.2  268.1    3.2   13.6  -99.2    0.0    0.0    0.0    0.0   63.8  -99.7  -99.9    6.9
202604201644   369  281.9    1.0  247.4    8.8  201.5    2.4   12.7    0.0    0.0    0.0    0.5    0.5   61.8  500.0  -99.9    5.6
202604201644   370  270.6    3.5  234.8    8.8  239.3    3.8   10.2    0.0  -99.9  -99.9  -99.9  -99.2   89.1  500.0  -99.9    8.5
202604201644   371  309.7    1.6  287.9    8.1  285.7    2.3   11.3    0.0    0.0    0.0    0.5    0.5   66.8  500.0  -99.9    5.4
202604201644   372  295.0    3.5    0.0    5.1  288.6    3.4   16.6  -99.2    0.0    0.0    0.0    0.0   42.7  -99.7  -99.9    3.9
202604201644   373  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201644   374  255.5    8.3  261.9   13.1  274.7    5.5   10.1  -99.2    0.0    0.0    0.5    0.5   71.6  500.0  -99.9    5.2
202604201644   375  225.0    0.5  270.0    2.4  255.1    1.0   15.2  -99.2    0.0    0.0    1.0    1.0   56.8  -99.7  -99.9    6.7
202604201644   376  285.8    3.0  257.6    4.2  272.9    3.0   12.4    0.0    0.0    0.0    0.0    0.0   52.6 1002.6 1010.8    3.0
202604201644   377  280.5    1.8  291.2    2.7  258.2    3.3   12.6    0.0    0.0    0.0    0.0    0.0   47.8 1007.2 1010.6    1.8
202604201644   378  230.0    5.8  253.0    7.4  217.8    6.6   12.5    1.0    0.0    0.5    0.5    0.5   88.0 1003.3 1011.8   10.6
202604201644   379  305.2    2.0  310.0    2.8   36.8    3.2   12.7    0.0    0.0    0.0    0.0    0.0   90.4  976.7 1011.1   11.2
202604201644   400  262.5    3.2  268.5    4.3  231.1    2.8   14.0    0.0    0.0    0.0    0.0    0.0   62.9 1009.1 1010.6    7.0
202604201644   401  264.3    2.6  324.4    4.0  286.1    1.9   14.4    0.0    0.0    0.0    0.0    0.0   53.1 1005.3 1009.2    5.0
202604201644   402  265.6    1.9  263.8    3.1  255.8    2.3   13.5    0.0    0.0    0.0    0.5    0.5   62.7 1002.8 1009.4    6.5
202604201644   403  225.0    2.7  224.0    4.2  230.8    3.2   14.2    0.0    0.0    0.0    0.5    0.5   56.1 1003.9 1010.3    5.6
202604201644   404  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201644   405  223.6    1.1  204.6    1.8  212.6    2.2   13.6    0.0    0.0    0.0    0.0    0.0   53.0 1007.2 1009.9    4.2
202604201644   406  245.0    0.9  215.0    1.7  275.9    1.2   14.2    0.0    0.0    0.0    1.5    1.5   66.0 1003.3 1010.0    7.9
202604201644   407  199.0    1.1  195.0    2.1  214.1    1.6   14.2    0.0    0.0    0.0    0.5    0.5   65.3 1007.2 1010.2    7.8
202604201644   408  255.0    3.8  258.0    5.4  241.2    2.9   13.9    0.0    0.0    0.0    0.5    0.5   60.6 1004.4 1010.8    6.4
202604201644   409  216.1    3.5  219.6    5.3  226.4    3.6   13.7    0.0    0.0    0.0    0.5    0.5   61.0 1004.6 1009.3    6.3
202604201644   410  261.3    3.9  270.2    6.6  265.2    2.9   12.3    0.0    0.0    0.0    0.0    0.0   52.0 1005.4 1010.4    2.7
202604201644   411  277.7    4.9  276.8    6.9  284.8    3.8   13.2    0.0    0.0    0.0    0.5    0.5   62.2  997.5 1009.5    6.1
202604201644   412  284.8    2.3  266.9    4.3  281.9    2.0   12.9    0.0    0.0    0.0    0.5    0.5   62.9  998.1 1010.4    6.0
202604201644   413  305.0    2.4  329.0    4.5  274.3    2.2   15.1    0.0    0.0    0.0    0.5    0.5   58.8 1006.7 1010.3    7.1
202604201644   414  197.8    1.9  191.8    2.7  199.3    2.7   12.9    0.0    0.0    0.0    1.0    1.0   64.9  994.1 1009.4    6.5
202604201644   415  192.2    3.8  123.9    8.3  183.9    3.9   14.3    0.0    0.0    0.0    0.0    0.0   53.7 1006.4 1010.2    5.0
202604201644   416  256.5    2.1  284.8    2.8  266.3    1.9   14.1    0.0    0.0    0.0    2.0    2.0   59.8 1002.4 1008.9    6.4
202604201644   417  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201644   418  213.8    3.0  245.3    4.9  234.9    4.5   13.9    0.0    0.0    0.0    0.0    0.0   58.9 1009.0 1010.3    6.0
202604201644   419  214.7    1.6  252.7    3.5  208.2    1.7   13.2    0.0    0.0    0.0    0.0    0.0   62.6  978.4 1009.8    6.2
202604201644   421  259.4    3.2  223.4    4.4  261.0    3.7   13.7    0.0    0.0    0.0    0.0    0.0   58.7 1005.6 1009.7    5.8
202604201644   423  254.0    4.2  292.0    6.5  271.5    3.0   14.0    0.0    0.0    0.0    0.0    0.0   49.4 1004.2 1010.9    3.6
202604201644   424  256.6    0.6  217.2    1.7  282.9    1.3   13.0    0.0    0.0    0.0    2.0    2.0   69.0 1001.4 1009.7    7.4
202604201644   425  311.1    1.2  262.6    2.3  241.3    2.1   12.7    0.0    0.0    0.0    0.0    0.0   58.2  997.1 1010.6    4.7
202604201644   426  294.3   10.3  289.3   12.4  294.1   10.6    9.4    0.0    0.0    0.0    0.0    0.0   59.6  995.0 1012.8    1.9
202604201644   427  278.3    4.9  272.9    6.3  274.4    4.8   15.2    0.0    0.0    0.0    0.0    0.0   42.7 1009.0 1010.1    2.6
202604201644   428  218.1    1.8  227.1    2.6  212.3    1.1   13.3    0.0    0.0    0.0    0.0    0.0   72.6 1006.4 1009.2    8.5
202604201644   430  268.4    2.6  318.3    9.6  280.6    4.0   10.8    0.0    0.0    0.0    0.0    0.0   72.9  500.0  -99.9    6.1
202604201644   431  305.6    1.9  338.4    2.6  316.9    2.0   13.9  -99.2    0.0    0.0    2.0    2.0   60.1  -99.7  -99.9    6.3
202604201644   432  268.4    8.3  295.9   10.5  285.5    5.7   10.7    0.0    0.0    0.0    1.0    1.0   74.0  500.0  -99.9    6.3
202604201644   433  269.1    2.7  239.7    4.4  262.0    2.1   13.9  -99.2    0.0    0.0    0.0    0.0   46.0  -99.7  -99.9    2.5
202604201644   434  314.9    5.9  318.7    9.5  280.8    6.3   12.6  -99.2    0.0    0.0    0.5    0.5  -99.2  -99.7  -99.9  -99.9
202604201644   435  300.1    7.1  304.6    9.5  292.2    7.8   11.0  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   436  284.3    1.1  276.4    1.7  298.9    1.4   11.9    0.0    0.0    0.0    0.0    0.0   76.8  -99.7  -99.9    8.0
202604201644   437  314.5    1.9  318.7    3.1  295.4    2.4   13.7  -99.2    0.0    0.0    0.0    0.0   49.6  -99.7  -99.9    3.4
202604201644   438  255.2    5.1  245.3    7.8  273.3    4.5   12.7  -99.2    0.0    0.0    0.0    0.0   55.3  -99.7  -99.9    4.0
202604201644   439  273.0    2.6  270.7    3.5  259.6    2.4   12.4    0.0    0.0    0.0    0.5    0.5   73.0  -99.7  -99.9    7.7
202604201644   440  267.1    3.5  309.3   10.7  299.2    4.1   11.9  -99.2    0.0    0.0    0.0    0.0  -99.2  500.0  -99.9  -99.9
202604201644   441  306.8    2.1  -99.2  -99.2  244.0    2.4   14.2    0.0    0.0    0.0    0.0    0.0   54.2  500.0  -99.9    5.1
202604201644   442  258.4    3.1  251.4    6.8  238.5    2.6   13.2  -99.2    0.0    0.0    0.0    0.0   69.9  500.0  -99.9    7.8
202604201644   443  347.3    3.5   14.1    7.3  342.6    2.7    9.6  -99.2    0.0    0.0    0.5    0.5   81.8  -99.7  -99.9    6.6
202604201644   444   64.1    1.1  214.5    4.3   82.5    1.1   13.6    0.0    0.0    0.0    0.0    0.0   68.8  500.0  -99.9    8.0
202604201644   445  322.6    4.7  263.5    9.0  289.7    3.7   12.1    0.0    0.0    0.0    0.0    0.0   72.8  500.0  -99.9    7.4
202604201644   446  268.4    4.1  325.2    8.2  268.0    2.8   11.7    0.0    0.0    0.0    0.5    0.5   82.1  500.0  -99.9    8.7
202604201644   447  110.0    0.8  137.1    8.9  123.6    0.9   12.5    0.0    0.0    0.0    0.0    0.0   83.0  500.0  -99.9    9.7
202604201644   448  -99.2    2.5  -99.2    9.8  -99.9    3.4   12.5    0.0    0.0    0.0    0.0    0.0   73.8  500.0  -99.9    8.0
202604201644   449  246.0    2.5  245.3    4.4  249.7    2.8   14.5  -99.2    0.0    0.0    0.0    0.0   72.2  -99.7  -99.9    9.6
202604201644   450  317.1    4.7  315.8    6.4  305.5    4.7   14.4    0.0    0.0    0.0    1.0    1.0   58.7  -99.7  -99.9    6.4
202604201644   451  311.0    1.5  296.1    2.8  235.0    1.2   13.8  -99.2    0.0    0.0    1.0    1.0   68.5  -99.7  -99.9    8.1
202604201644   452  102.5    3.7   98.7    5.1  100.5    3.0   15.3  -99.2    0.0    0.0    1.0    1.0   57.6  -99.7  -99.9    7.0
202604201644   453  270.1    2.6  298.9    3.7  271.2    3.2   13.7    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   454  182.8    4.2  -99.2  -99.2  207.4    5.3   15.0  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   455  280.4    3.8  307.4    6.8  273.3    4.1   14.3    0.0    0.0    0.0    5.0    5.0   69.0  -99.7  -99.9    8.7
202604201644   456  310.2    3.5  310.2    5.6  275.2    2.4   15.4    0.0    0.0    0.0    0.0    0.0   36.7  -99.7  -99.9    0.7
202604201644   457  130.4    1.2  174.8    2.1  103.2    2.2   14.1  -99.2    0.0    0.0    0.0    0.0   68.9  -99.7  -99.9    8.5
202604201644   458  288.0    0.9  259.4    1.6  252.4    1.0   13.8    0.0    0.0    0.0    0.5    0.5   69.5  -99.7  -99.9    8.3
202604201644   459  305.5    4.0  324.3    6.4  301.4    4.2   12.9    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   460  312.5  -99.2  291.0   10.4  -99.9  -99.9   12.0    0.0    0.0    0.0    0.0    0.0   74.1  500.8  -99.9    7.5
202604201644   461  235.8    2.5  236.9    3.9  294.4    2.9   12.2    0.0    0.0    0.0    0.5    0.5   74.9  -99.7  -99.9    7.9
202604201644   462  265.3    2.7  262.3    3.8  238.3    2.6   12.2  -99.2    0.0    0.0    0.5    0.5   76.1  -99.7  -99.9    8.1
202604201644   463  100.5    4.6  174.3    9.1  111.9    2.1   13.0    0.0    0.0    0.0    0.0    0.0   77.3  500.0  -99.9    9.1
202604201644   464   52.7    2.2   88.2    8.3   66.9    2.8   12.5    0.0    0.0    0.0    0.0    0.0   84.6  500.0  -99.9   10.0
202604201644   465  182.1    0.0  198.2   10.4  183.6    0.9   13.0    0.0    0.0    0.0    0.5    0.5   80.3  500.0  -99.9    9.7
202604201644   466  242.5    2.8  256.6   10.3  244.8    2.6   15.4    0.0    0.0    0.0    0.0    0.0   74.8  500.0  -99.9   11.0
202604201644   467   30.3    3.6  344.0    5.4   15.3    3.7   10.4  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   468  231.5    2.1  310.2    3.1  238.7    1.7   11.2    0.0    0.0    0.0    0.5    0.5   88.6  -99.7  -99.9    9.4
202604201644   469  190.5    2.6  155.1    3.9  129.5    1.8   10.8  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   470  -99.9  -99.9  -99.2  -99.2  -99.9  -99.9  -99.2  -99.2  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9
202604201644   471  200.0    4.9  194.6    6.7  187.4    4.7   11.1    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   472  295.0    9.5  282.0   12.4  286.3    6.6   10.9    0.0    0.0    0.0    0.0    0.0   68.6  -99.7  -99.9    5.4
202604201644   473  349.8    2.2    8.5    3.2    0.2    3.6   14.3  -99.2    0.0    0.0    1.0    1.0   55.7  -99.7  -99.9    5.6
202604201644   474  210.2    5.2  222.8    6.8  239.2    2.5   14.9    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   475  315.5    1.4  195.5    8.8  283.8    3.4   14.1  -99.2    0.0    0.0    0.0    0.0   46.4  500.0  -99.9    2.8
202604201644   476  213.7    2.0  234.1    3.6  209.5    1.7   13.7    0.0    0.0    0.0    2.0    2.0   71.5  -99.7  -99.9    8.6
202604201644   477  -99.2  -99.2  -99.2  -99.2  -99.9  -99.9  -99.2  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   478  290.4    4.6  284.8    5.7  274.9    2.8   15.4    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   479  283.2    5.3  310.2    7.3  262.0    5.0   15.3  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   480  264.5    4.0  267.9    5.7  243.5    4.3   15.9  -99.2    0.0    0.0    0.0    0.0   35.8  -99.7  -99.9    0.8
202604201644   481   79.3    1.0  307.4    2.6  228.8    2.4   15.3    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   482  357.0    2.1   11.3    3.7  311.1    2.3   15.5  -99.2    0.0    0.0    0.0    0.0   42.0  -99.7  -99.9    2.6
202604201644   483  269.2    2.2  282.0    4.2  283.7    2.4   15.6  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   484  258.3    2.9  248.2    4.1  252.7    3.4   12.7  -99.2    0.0    0.0    0.5    0.5   78.0  -99.7  -99.9    9.0
202604201644   485   67.4    5.8   81.8    7.3   41.7    3.2   13.9    0.0    0.0    0.0    0.5    0.5  -99.2  -99.7  -99.9  -99.9
202604201644   486  247.2    4.3  259.4    5.9  253.6    4.7   13.4    0.0    0.0    0.0    1.0    1.0  -99.2  -99.7  -99.9  -99.9
202604201644   487   11.1    1.6  355.3    3.6  334.2    2.2   14.8  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201644   488  204.2    3.3  199.7    8.9  249.2    3.3   11.9    0.0    0.0    0.0    0.0    0.0   64.7  500.0  -99.9    5.5
202604201644   489  305.3    2.9  310.2    4.6  286.4    3.3   11.3  -99.2    0.0    0.0    0.0    0.0   60.7  -99.7  -99.9    4.0
202604201644   491  358.2    3.5  358.5    9.3  349.2    4.1   15.5  -99.2    0.0    0.0    0.0    0.0   43.2  500.0  -99.9    3.0
202604201644   492  277.0    8.0  288.2   10.9  258.4    5.1   12.2  -99.2    0.0    0.0    0.0    0.0   52.9  500.0  -99.9    2.9
202604201644   493  274.9    5.2  264.7    7.9  253.1    3.9   12.1    0.0    0.0    0.0    0.0    0.0   66.0 1007.3 1011.5    5.9
202604201644   494  169.0    1.9  195.5    2.8  164.0    1.7   12.3    0.0    0.0    0.0    0.0    0.0   89.7  998.4 1011.1   10.7
202604201644   495  262.8    5.8  261.4    8.8  262.3    5.0   11.2    0.0    0.0    0.0    0.5    0.5   81.1 1009.7 1011.3    8.1
202604201644   496  221.4    2.6  245.6    3.5  234.7    2.8   12.5    0.0    0.0    0.0    0.0    0.0   80.2 1007.7 1011.0    9.2
202604201644   497  164.8    4.3  177.8    7.3  187.3    3.7   14.6    0.0    0.0    0.0    0.0    0.0   66.6  929.2 1004.0    8.5
202604201644   498  159.0    4.5  204.0    6.9  151.4    3.7    9.0    0.0    0.0    0.0    1.0    1.0   96.5  891.2 1006.5    8.5
202604201644   500  275.1    6.8  289.9    9.3  279.5    6.7   14.6    0.0    0.0    0.0    0.0    0.0   28.5 1004.6 1010.3   -3.5
202604201644   501  310.0    5.6  127.0    8.4  303.5    5.2   11.9    0.0    0.0    0.0    0.0    0.0   30.6 1011.7 1012.6   -4.9
202604201644   502  247.6    5.8  254.7    9.7  254.9    6.5   14.2    0.0    0.0    0.0    0.0    0.0   28.8 1009.2 1010.9   -3.7
202604201644   503    0.0    0.0    5.0    0.0  233.4    2.0   14.8    0.0    0.0    0.0    0.0    0.0   36.7 1008.3 1010.5    0.1
202604201644   504  258.7    4.2  256.4    5.9  238.4    4.0   14.3    0.0    0.0    0.0    2.0    2.0   60.1  997.0 1009.5    6.7
202604201644   505  273.4    4.3  280.0    5.3  279.9    3.6   12.9    0.0    0.0    0.0    2.5    2.5   77.5  989.9 1010.1    9.1
202604201644   506  258.3    5.7  260.8    7.6  267.5    5.4   14.6    0.0    0.0    0.0    0.0    0.0   45.2 1008.8 1010.3    2.9
202604201644   507  273.6    1.4  293.6    3.0  293.2    1.8   15.6    0.0    0.0    0.0    0.0    0.0   54.0 1000.2 1009.2    6.3
202604201644   508  286.5    9.8  282.8   13.3  285.9    9.5   10.4    0.0    0.0    0.0    0.0    0.0   55.5  993.6 1010.5    1.9
202604201644   509  241.0    1.7  194.1    2.9  224.0    2.4   12.1    0.0    0.0    0.0    0.0    0.0   55.8  992.6 1009.5    3.5
202604201644   510  186.9    2.6  211.4    4.1  190.6    2.4   13.6    0.0    0.0    0.0    0.0    0.0   54.2 1007.4 1010.4    4.5
202604201644   511  245.7    4.7  237.5    6.8  238.7    5.5   13.9    0.0    0.0    0.0    0.0    0.0   47.1 1009.8 1010.7    2.8
202604201644   512  290.7    2.9  202.4    4.3  293.1    4.1   12.1    0.0    0.0    0.0    0.0    0.0   56.5 1010.4 1011.4    3.7
202604201644   513  320.8   14.1  326.0   16.5  318.4   14.2    8.9    0.0    0.0    0.0    0.0    0.0   44.7 1009.5 1013.1   -2.5
202604201644   514  241.1    4.9  238.0    6.9  245.6    4.9   11.6    0.0    0.0    0.0    0.0    0.0   58.0 1010.7 1011.9    3.6
202604201644   515  273.7    8.6  267.3   10.2  272.0    7.7   10.2    0.0    0.0    0.0    0.5    0.5   74.7 1010.3 1011.6    5.9
202604201644   516  260.0    6.2  281.0    8.4  261.7    5.3   11.1    0.0    0.0    0.0    0.5    0.5   81.1 1008.4 1011.3    8.0
202604201644   517  240.1    5.8  239.1    8.3  241.1    5.6   20.0    0.0    0.0    0.0    0.0    0.0   44.4 1001.5 1002.2    7.5
202604201644   518  191.0    1.1    9.0    2.1  230.6    2.5   13.6    0.0    0.0    0.0    1.0    1.0   68.7  951.7 1005.8    8.0
202604201644   519    3.5    2.1  321.2    3.1   99.8    2.1   12.4    0.0    0.0    0.0    2.0    2.0   77.1  972.4 1007.4    8.5
202604201644   520  318.0    2.3  136.0    6.9  235.7    3.4   18.9    0.0    0.0    0.0    0.0    0.0   50.2  986.3 1001.9    8.3
202604201644   522  189.6    3.4  212.5    5.7  191.1    3.5   15.1    0.0    0.0    0.0    0.0    0.0   73.4  983.8 1007.0   10.4
202604201644   523  197.8    3.5  205.8    5.9  233.7    4.6   21.0    0.0    0.0    0.0    0.0    0.0   47.4 1001.5 1002.5    9.4
202604201644   524  241.4    7.0  233.1    9.0  236.9    7.4   20.1    0.0    0.0    0.0    0.0    0.0   56.1 1002.5 1003.0   11.1
202604201644   525  289.1    5.8  286.1    7.8  276.0    3.5   11.9    1.0    0.0    0.0    2.5    2.5   84.8  941.9 1007.6    9.4
202604201644   526  227.5    4.1  231.2    5.7  227.8    2.5   14.3    1.0    0.0    0.5    1.5    1.5   84.7  971.5 1006.8   11.8
202604201644   527  247.1    4.4  241.6    5.5  255.6    4.4   14.0    0.0    0.0    0.0    0.0    0.0   83.2  961.3 1006.8   11.2
202604201644   529  252.9    4.7  241.4    6.3  247.2    4.5   22.0    0.0    0.0    0.0    0.0    0.0   49.5  999.9 1004.0   11.0
202604201644   530  284.5    3.2  285.2    4.6  279.5    2.5   16.1    0.0    0.0    0.0    0.0    0.0   85.3  -99.7  -99.9   13.6
202604201644   531  224.0    2.9  255.0    4.2  240.2    2.4   14.8    0.0    0.0    0.0    2.0    2.0   69.2  995.6 1008.6    9.2
202604201644   532  307.0    1.7  338.0    2.4  298.5    0.8   14.7    0.0    0.0    0.0    1.5    1.5   64.7  999.6 1010.2    8.1
202604201644   533  254.0    5.3  270.0    6.4  254.3    3.2   13.6    0.0    0.0    0.0    0.0    0.0   72.2  -99.7  -99.9    8.7
202604201644   534  227.0    5.7  244.0    7.3  237.6    6.4   11.6    0.0    0.0    0.0    0.0    0.0   84.3  999.9 1010.5    9.0
202604201644   535  274.0    2.9  298.0    4.7  299.3    1.9   14.6    0.0    0.0    0.0    0.5    0.5   75.1  970.9 1007.4   10.2
202604201644   536  168.4    4.2  152.2    5.3  173.4    4.4   13.9    0.0    0.0    0.0    0.5    0.5   79.3  995.1 1008.6   10.4
202604201644   537   56.0    2.7  236.0    5.4  115.0    5.3   15.3    0.0    0.0    0.0    0.0    0.0   69.1  949.2 1005.1    9.7
202604201644   538  304.0    1.7  331.0    2.6  289.3    2.2   15.2    0.0    0.0    0.0    0.0    0.0   41.7  999.9 1009.7    2.3
202604201644   539  209.1    2.7  227.5    3.8  238.5    1.8   13.5    0.0    0.0    0.0    2.0    2.0   75.0  991.7 1008.9    9.2
202604201644   540  294.9    2.4  289.4    3.0  298.5    2.9   13.7    0.0    0.0    0.0    1.5    1.5   66.0 1003.3 1008.6    7.5
202604201644   541  272.0    1.6  315.0    3.1  279.4    2.4   15.9    0.0    0.0    0.0    0.0    0.0   64.9 1007.1 1010.1    9.3
202604201644   542  191.0    3.1  215.0    4.7  197.4    3.1   13.4    0.0    0.0    0.0    0.5    0.5   77.8 1004.8 1009.8    9.6
202604201644   543  262.2    5.3  256.4    8.1  247.9    5.0   12.3    0.0    0.0    0.0    0.0    0.0   51.2 1007.6 1010.7    2.5
202604201644   544  284.4    6.5  272.7    8.9  284.4    6.4   10.5    0.0    0.0    0.0    0.0    0.0   66.3 1010.1 1011.4    4.5
202604201644   545  132.0    0.7  219.0    1.8  315.5    0.6   12.6    0.0    0.0    0.0    0.0    0.0   67.0 1010.8 1011.5    6.6
202604201644   546  217.8    3.4  214.5    5.5  174.6    3.1   12.3    0.0    0.0    0.0    0.5    0.5   74.1  994.6 1009.2    7.8
202604201644   547  166.0    2.9  198.0    4.0  186.6    2.3   12.9    0.0    0.0    0.0    0.0    0.0   81.9  996.5 1009.4    9.9
202604201644   548  221.0    2.0  222.0    2.8  237.1    2.4   11.9    0.0    0.0    0.0    0.0    0.0   83.2  995.9 1010.1    9.1
202604201644   549  262.0    4.3  313.0    7.3  233.5    3.1   11.9    0.0    0.0    0.0    0.5    0.5   76.5 1000.6 1010.5    7.9
202604201644   550  279.7    2.9  287.7    4.9  293.0    2.3   11.7    0.0    0.0    0.0    0.5    0.5   77.0 1005.4 1009.6    7.8
202604201644   551  267.5    6.0  275.6    7.8  265.5    4.2   10.7    0.0    0.0    0.0    0.5    0.5   81.8 1008.4 1011.7    7.7
202604201644   552  283.1    3.5  300.7    4.2  271.7    3.3   12.7    0.0    0.0    0.0    1.0    1.0   51.1  980.5 1007.6    2.9
202604201644   553  258.2    6.7  279.0    9.5  273.5    9.6   19.4    0.0    0.0    0.0    0.0    0.0   51.5  999.8 1000.8    9.2
202604201644   554  273.2   20.4  268.2   24.2  270.4   20.5   10.9    0.0    0.0    0.0    1.0    1.0   82.0  913.5 1001.3    7.9
202604201644   555  166.0    4.1  193.0    6.3  161.5    3.3   15.9    0.0    0.0    0.0    1.0    1.0   65.3  995.0 1007.8    9.4
202604201644   556  186.5    3.5  175.4    4.6  203.4    2.3   14.7    0.0    0.0    0.0    2.0    2.0   75.5  983.5 1005.5   10.4
