#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 0이 아니면-강수) 
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202604201646   368  267.2    0.0  -99.2  -99.2  265.8    2.6   13.9  -99.2    0.0    0.0    0.0    0.0   63.4  -99.7  -99.9    7.1
202604201646   369   84.0    3.3  247.4    8.8  179.3    2.3   12.7    0.0    0.0    0.0    0.5    0.5   60.4  500.0  -99.9    5.2
202604201646   370  216.1    4.7  234.8    8.8  236.0    4.0   10.2    0.0  -99.9  -99.9  -99.9  -99.2   89.3  500.0  -99.9    8.5
202604201646   371  298.7    2.0  287.9    8.1  288.9    2.5   11.3    0.0    0.0    0.0    0.5    0.5   67.2  500.0  -99.9    5.4
202604201646   372  266.0    4.9    0.0    6.7  285.2    3.8   16.6  -99.2    0.0    0.0    0.0    0.0   42.3  -99.7  -99.9    3.7
202604201646   373  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201646   374  253.1    4.8  261.9   13.1  275.6    5.4   10.2  -99.2    0.0    0.0    0.5    0.5   70.7  500.0  -99.9    5.1
202604201646   375  274.0  -99.6  310.0  -99.6  251.2    1.0   15.3  -99.2    0.0    0.0    1.0    1.0   56.6  -99.7  -99.9    6.7
202604201646   376  268.4    1.7  329.1    2.5  278.7    2.7   12.5    0.0    0.0    0.0    0.0    0.0   53.7 1002.6 1010.8    3.4
202604201646   377  248.5    2.4  246.2    2.8  265.1    3.1   12.7    0.0    0.0    0.0    0.0    0.0   47.1 1007.3 1010.7    1.7
202604201646   378  211.0    7.2  228.0    8.7  214.1    6.5   12.4    1.0    0.0    0.5    0.5    0.5   87.1 1003.4 1011.9   10.3
202604201646   379  262.7    2.5  149.9    2.9    6.4    2.8   12.7    0.0    0.0    0.0    0.0    0.0   90.1  976.6 1011.0   11.1
202604201646   400  308.7    3.7  304.1    7.4  247.0    2.7   14.1    0.0    0.0    0.0    0.0    0.0   61.8 1009.0 1010.5    6.9
202604201646   401  309.1    3.0  319.6    5.6  290.8    2.3   13.9    0.0    0.0    0.0    0.0    0.0   52.6 1005.3 1009.2    4.4
202604201646   402  235.9    2.0  260.3    2.8  250.7    2.1   13.6    0.0    0.0    0.0    0.5    0.5   63.2 1002.7 1009.3    6.7
202604201646   403  235.0    2.7  246.0    4.0  232.1    3.3   14.1    0.0    0.0    0.0    0.5    0.5   56.4 1003.9 1010.3    5.6
202604201646   404  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201646   405  238.1    2.0  249.6    2.6  220.4    2.0   13.8    0.0    0.0    0.0    0.0    0.0   53.0 1007.2 1009.9    4.4
202604201646   406  241.0    1.5  250.0    2.5  279.0    1.1   14.2    0.0    0.0    0.0    1.5    1.5   67.6 1003.3 1010.0    8.3
202604201646   407  226.0    1.9  211.0    3.4  217.2    1.6   14.3    0.0    0.0    0.0    0.5    0.5   65.5 1007.3 1010.3    7.9
202604201646   408  235.0    3.0  239.0    4.1  242.4    2.8   14.2    0.0    0.0    0.0    0.5    0.5   59.7 1004.4 1010.8    6.5
202604201646   409  237.6    4.1  225.0    5.6  228.0    3.8   13.6    0.0    0.0    0.0    0.5    0.5   60.5 1004.6 1009.3    6.1
202604201646   410  253.5    3.5  315.2    4.7  268.0    3.3   12.2    0.0    0.0    0.0    0.0    0.0   52.3 1005.4 1010.4    2.7
202604201646   411  267.3    5.5  244.9    6.9  281.4    3.9   12.9    0.0    0.0    0.0    0.5    0.5   59.8  997.5 1009.5    5.3
202604201646   412  293.1    1.2  334.4    2.3  280.0    1.9   12.7    0.0    0.0    0.0    0.5    0.5   61.0  998.1 1010.4    5.4
202604201646   413  234.0    1.3   28.0    2.8  267.7    2.2   14.7    0.0    0.0    0.0    0.5    0.5   57.0 1006.7 1010.3    6.3
202604201646   414  219.8    2.5  197.9    6.7  208.2    3.0   13.1    0.0    0.0    0.0    1.0    1.0   64.7  994.2 1009.5    6.6
202604201646   415  165.2    5.2  135.1    6.7  180.0    3.7   14.3    0.0    0.0    0.0    0.0    0.0   53.0 1006.4 1010.2    4.9
202604201646   416  325.4    0.8  329.9    1.4  277.2    1.8   14.7    0.0    0.0    0.0    2.0    2.0   61.3 1002.3 1008.8    7.3
202604201646   417  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201646   418  246.7    2.4  235.8    4.1  238.1    4.0   14.0    0.0    0.0    0.0    0.0    0.0   59.0 1009.0 1010.3    6.1
202604201646   419  221.6    1.9  221.7    3.9  209.9    1.7   13.2    0.0    0.0    0.0    0.0    0.0   63.5  978.3 1009.7    6.4
202604201646   421  229.0    3.8  224.2    5.4  257.6    3.6   13.7    0.0    0.0    0.0    0.0    0.0   58.0 1005.6 1009.7    5.6
202604201646   423  249.0    2.3  311.0    4.1  270.5    3.0   13.9    0.0    0.0    0.0    0.0    0.0   49.0 1004.3 1011.0    3.4
202604201646   424   43.4    1.3  182.0    2.2  315.1    1.2   13.2    0.0    0.0    0.0    2.0    2.0   70.2 1001.4 1009.7    7.9
202604201646   425  293.0    1.3  325.3    1.9  249.6    2.0   12.5    0.0    0.0    0.0    0.0    0.0   56.9  997.1 1010.6    4.2
202604201646   426  300.5   11.4  299.7   14.7  294.0   10.7    9.5    0.0    0.0    0.0    0.0    0.0   59.2  995.1 1012.9    1.9
202604201646   427  281.3    5.7  277.7    7.9  276.9    4.9   15.2    0.0    0.0    0.0    0.0    0.0   43.5 1009.1 1010.2    2.9
202604201646   428  211.6    0.3  269.3    0.9  222.4    1.3   13.3    0.0    0.0    0.0    0.0    0.0   71.4 1006.4 1009.2    8.2
202604201646   430  287.0    5.1  318.3    9.6  282.6    4.3   10.8    0.0    0.0    0.0    0.0    0.0   72.3  500.0  -99.9    6.0
202604201646   431  221.8    2.9  265.1    4.8  304.4    2.1   14.0  -99.2    0.0    0.0    2.0    2.0   59.4  -99.7  -99.9    6.2
202604201646   432  316.9    4.8  301.0   11.0  285.6    6.0   10.7    0.0    0.0    0.0    1.0    1.0   72.0  500.0  -99.9    5.9
202604201646   433  218.0    2.2  236.9    4.8  259.6    2.1   14.0  -99.2    0.0    0.0    0.0    0.0   45.8  -99.7  -99.9    2.5
202604201646   434  296.6    5.9  310.2    7.5  283.5    6.2   12.8  -99.2    0.0    0.0    0.5    0.5  -99.2  -99.7  -99.9  -99.9
202604201646   435  305.3    6.8  313.0    9.0  295.9    7.7   11.3  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   436  161.2    1.0  315.8    2.2  288.6    1.4   11.8    0.0    0.0    0.0    0.0    0.0   76.0  -99.7  -99.9    7.7
202604201646   437  259.0    2.3  267.9    4.5  289.2    2.5   13.7  -99.2    0.0    0.0    0.0    0.0   49.5  -99.7  -99.9    3.3
202604201646   438  293.1    3.4  245.3    5.3  273.3    4.3   12.8  -99.2    0.0    0.0    0.0    0.0   54.1  -99.7  -99.9    3.8
202604201646   439  290.9    3.0  253.8    5.1  264.9    2.4   12.4    0.0    0.0    0.0    0.5    0.5   72.2  -99.7  -99.9    7.5
202604201646   440  293.8    4.4  309.3   10.7  294.7    4.4   11.7  -99.2    0.0    0.0    0.0    0.0  -99.2  500.0  -99.9  -99.9
202604201646   441  206.9    0.8  -99.2  -99.2  244.6    1.9   14.9    0.0    0.0    0.0    0.0    0.0   55.5  500.0  -99.9    6.1
202604201646   442  187.0    1.8  251.4    6.8  224.9    1.9   13.0  -99.2    0.0    0.0    0.0    0.0   69.7  500.0  -99.9    7.6
202604201646   443   23.5    3.3  315.8    5.1  353.8    2.7    9.5  -99.2    0.0    0.0    0.5    0.5   80.5  -99.7  -99.9    6.3
202604201646   444   68.6    1.5  214.5    4.3   71.0    1.0   13.7    0.0    0.0    0.0    0.0    0.0   70.0  500.0  -99.9    8.3
202604201646   445  274.0    4.8  263.5    9.0  288.6    3.7   12.2    0.0    0.0    0.0    0.0    0.0   73.3  500.0  -99.9    7.6
202604201646   446  271.8    5.0  325.2    8.2  268.8    2.9   11.7    0.0    0.0    0.0    0.5    0.5   81.7  500.0  -99.9    8.7
202604201646   447  209.1    0.0  137.1    8.9  121.1    0.7   12.6    0.0    0.0    0.0    0.0    0.0   83.1  500.0  -99.9    9.8
202604201646   448  -99.2    1.7  -99.2    9.8  -99.9    3.4   12.4    0.0    0.0    0.0    0.0    0.0   73.4  500.0  -99.9    7.8
202604201646   449  239.4    3.2  222.8    5.4  247.3    2.9   14.2  -99.2    0.0    0.0    0.0    0.0   70.9  -99.7  -99.9    9.0
202604201646   450  308.4    4.5  279.2    5.6  307.4    4.6   14.6    0.0    0.0    0.0    1.0    1.0   59.1  -99.7  -99.9    6.7
202604201646   451  262.5    0.9  115.6    1.9  253.1    1.1   13.7  -99.2    0.0    0.0    1.0    1.0   67.0  -99.7  -99.9    7.7
202604201646   452  108.9    4.3  101.5    6.1   99.4    3.2   15.0  -99.2    0.0    0.0    1.0    1.0   55.8  -99.7  -99.9    6.2
202604201646   453  270.8    4.2  265.1    5.7  273.4    3.4   13.8    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   454  244.7    5.6  -99.2  -99.2  211.6    5.1   15.0  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   455  271.8    3.1  282.0    4.8  273.5    4.0   14.5    0.0    0.0    0.0    5.0    5.0   67.5  -99.7  -99.9    8.6
202604201646   456  300.1    4.6  307.4    6.7  285.1    2.7   15.1    0.0    0.0    0.0    0.0    0.0   37.0  -99.7  -99.9    0.5
202604201646   457   83.3    3.3   87.4    5.2  100.8    2.3   14.1  -99.2    0.0    0.0    0.0    0.0   68.0  -99.7  -99.9    8.3
202604201646   458  271.4    1.1  262.3    1.5  259.5    1.0   13.9    0.0    0.0    0.0    0.5    0.5   69.2  -99.7  -99.9    8.4
202604201646   459  304.0    3.2  298.9    5.7  302.8    3.9   13.2    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   460  262.6  -99.2  291.0   10.4  -99.9  -99.9   11.7    0.0    0.0    0.0    0.0    0.0   73.9  500.8  -99.9    7.2
202604201646   461  328.0    2.3  228.4    3.7  290.6    2.6   12.3    0.0    0.0    0.0    0.5    0.5   74.6  -99.7  -99.9    7.9
202604201646   462  274.8    2.5  273.5    3.2  246.3    2.6   12.8  -99.2    0.0    0.0    0.5    0.5   76.4  -99.7  -99.9    8.8
202604201646   463  126.9    2.8  174.3    9.1  110.6    2.3   13.2    0.0    0.0    0.0    0.0    0.0   77.8  500.0  -99.9    9.4
202604201646   464   72.4    1.6   88.2    8.3   67.4    2.7   12.6    0.0    0.0    0.0    0.0    0.0   84.9  500.0  -99.9   10.1
202604201646   465  182.4    0.0  198.2   10.4  183.6    0.9   13.3    0.0    0.0    0.0    0.5    0.5   80.8  500.0  -99.9   10.1
202604201646   466  251.7    3.5  256.6   10.3  245.0    2.9   15.1    0.0    0.0    0.0    0.0    0.0   73.0  500.0  -99.9   10.3
202604201646   467   14.4    3.1   33.8    5.4   14.7    3.6   10.4  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   468  189.9    0.9  214.3    1.4  233.7    1.7   11.2    0.0    0.0    0.0    0.5    0.5   88.5  -99.7  -99.9    9.4
202604201646   469  115.3    0.0  169.2    0.0  129.4    1.7   10.9  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   470  -99.9  -99.9  -99.2  -99.2  -99.9  -99.9  -99.2  -99.2  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9
202604201646   471  199.5    4.2  203.0    6.1  191.6    4.7   11.1    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   472  282.0    7.1  287.6   10.1  286.1    6.6   10.7    0.0    0.0    0.0    0.0    0.0   67.9  -99.7  -99.9    5.0
202604201646   473  358.3    3.6   28.2    5.4  356.3    3.5   14.3  -99.2    0.0    0.0    1.0    1.0   55.6  -99.7  -99.9    5.5
202604201646   474  190.3    3.9  188.9    5.8  234.4    3.0   14.7    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   475  242.4    3.0  195.5    8.8  281.5    3.7   14.3  -99.2    0.0    0.0    0.0    0.0   47.5  500.0  -99.9    3.3
202604201646   476  198.4    2.3  211.5    4.3  205.7    1.9   13.7    0.0    0.0    0.0    2.0    2.0   69.5  -99.7  -99.9    8.2
202604201646   477  -99.2  -99.2  -99.2  -99.2  -99.9  -99.9  -99.2  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   478  286.9    3.7  290.5    5.2  278.3    3.1   15.3    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   479  286.8    4.5  296.1    6.2  263.7    5.0   15.5  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   480  252.8    4.3  256.6    6.6  249.5    4.3   15.7  -99.2    0.0    0.0    0.0    0.0   32.8  -99.7  -99.9   -0.6
202604201646   481  215.9    2.2  217.1    3.2  217.2    2.4   15.4    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   482  328.6    1.9  335.6    2.5  320.8    2.1   15.5  -99.2    0.0    0.0    0.0    0.0   42.5  -99.7  -99.9    2.8
202604201646   483  252.1    4.7  231.2    5.8  275.4    2.7   15.5  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   484  266.0    2.6  267.9    3.5  254.4    3.2   12.7  -99.2    0.0    0.0    0.5    0.5   78.1  -99.7  -99.9    9.0
202604201646   485  298.1    1.1  318.7    2.4   39.3    3.4   14.1    0.0    0.0    0.0    0.5    0.5  -99.2  -99.7  -99.9  -99.9
202604201646   486  246.9    4.0  259.4    4.9  252.2    4.4   13.4    0.0    0.0    0.0    1.0    1.0  -99.2  -99.7  -99.9  -99.9
202604201646   487  315.6    2.1  335.6    3.9  336.5    2.2   14.7  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201646   488  203.9    4.3  199.7    8.9  239.5    3.6   11.8    0.0    0.0    0.0    0.0    0.0   64.4  500.0  -99.9    5.3
202604201646   489  294.6    3.6  279.2    6.0  286.4    3.6   11.4  -99.2    0.0    0.0    0.0    0.0   60.5  -99.7  -99.9    4.0
202604201646   491    1.4    6.9  358.5    9.3  348.5    4.3   15.3  -99.2    0.0    0.0    0.0    0.0   41.7  500.0  -99.9    2.4
202604201646   492  297.0    6.7  288.2   10.9  264.2    5.2   12.1  -99.2    0.0    0.0    0.0    0.0   53.2  500.0  -99.9    2.9
202604201646   493  267.9    4.5  264.5    6.0  253.1    3.9   12.0    0.0    0.0    0.0    0.0    0.0   64.3 1007.3 1011.5    5.5
202604201646   494  172.0    1.9  187.5    2.9  163.6    1.8   12.3    0.0    0.0    0.0    0.0    0.0   87.8  998.4 1011.1   10.3
202604201646   495  255.0    5.2  258.6    7.5  261.2    5.0   11.1    0.0    0.0    0.0    0.5    0.5   80.7 1009.7 1011.3    7.9
202604201646   496  170.6    1.4  201.8    2.1  228.8    2.7   12.5    0.0    0.0    0.0    0.0    0.0   80.9 1007.7 1011.0    9.3
202604201646   497  215.1    2.1  212.3    4.4  191.7    3.7   14.5    0.0    0.0    0.0    0.0    0.0   66.5  929.3 1004.2    8.3
202604201646   498  149.0    6.1  168.0    8.1  147.0    4.2    8.9    1.0    0.0    0.0    1.0    1.0   97.0  891.1 1006.4    8.4
202604201646   500  291.7    7.9  271.7    9.4  279.3    6.8   14.6    0.0    0.0    0.0    0.0    0.0   28.1 1004.7 1010.4   -3.7
202604201646   501  299.0    4.5  109.0    9.2  303.3    5.3   11.9    0.0    0.0    0.0    0.0    0.0   32.3 1011.7 1012.6   -4.2
202604201646   502  246.6    5.8  249.3    8.5  253.2    6.9   14.2    0.0    0.0    0.0    0.0    0.0   27.8 1009.2 1010.9   -4.2
202604201646   503   35.0    1.9   11.0    3.4  237.8    1.9   14.8    0.0    0.0    0.0    0.0    0.0   38.3 1008.2 1010.4    0.7
202604201646   504  232.1    4.6  225.1    5.7  238.1    4.2   14.1    0.0    0.0    0.0    2.0    2.0   57.6  997.0 1009.5    5.9
202604201646   505  256.5    2.2  260.4    4.1  272.9    3.4   12.9    0.0    0.0    0.0    2.5    2.5   78.6  989.9 1010.1    9.3
202604201646   506  269.7    5.7  264.1    7.5  268.1    5.4   14.4    0.0    0.0    0.0    0.0    0.0   44.8 1008.9 1010.4    2.6
202604201646   507  289.6    2.5  312.8    4.7  293.8    1.7   15.6    0.0    0.0    0.0    0.0    0.0   49.0 1000.2 1009.2    4.9
202604201646   508  285.1   10.4  287.8   13.5  286.1    9.8   10.8    0.0    0.0    0.0    0.0    0.0   56.9  993.6 1010.5    2.6
202604201646   509  239.3    1.7  261.3    2.4  226.8    2.1   12.8    0.0    0.0    0.0    0.0    0.0   56.1  992.6 1009.4    4.3
202604201646   510  283.0    2.3  300.5    3.8  203.4    2.4   13.5    0.0    0.0    0.0    0.0    0.0   54.5 1007.4 1010.4    4.5
202604201646   511  252.9    5.8  253.6    7.5  241.3    5.5   14.0    0.0    0.0    0.0    0.0    0.0   46.4 1009.9 1010.8    2.7
202604201646   512  301.5    4.3  324.2    6.1  295.1    4.0   11.9    0.0    0.0    0.0    0.0    0.0   56.3 1010.4 1011.4    3.5
202604201646   513  317.1   13.3  321.7   15.6  318.7   14.0    8.9    0.0    0.0    0.0    0.0    0.0   47.2 1009.6 1013.2   -1.7
202604201646   514  247.7    4.0  247.7    5.4  246.1    4.9   11.4    0.0    0.0    0.0    0.0    0.0   55.6 1010.7 1011.9    2.8
202604201646   515  273.1    6.5  277.4    8.5  271.5    7.3   10.3    0.0    0.0    0.0    0.5    0.5   76.3 1010.3 1011.6    6.3
202604201646   516  257.0    5.4  269.0    6.5  261.5    5.4   11.1    0.0    0.0    0.0    0.5    0.5   81.2 1008.5 1011.4    8.0
202604201646   517  251.2    6.6  265.9    8.5  245.0    5.8   19.9    0.0    0.0    0.0    0.0    0.0   44.6 1001.4 1002.1    7.5
202604201646   518  282.0    1.9  346.0    3.7  238.8    2.3   13.7    0.0    0.0    0.0    1.0    1.0   70.0  951.7 1005.8    8.3
202604201646   519   67.0    2.1   64.4    2.8  112.7    1.9   12.4    0.0    0.0    0.0    2.0    2.0   75.9  972.3 1007.3    8.3
202604201646   520  252.0    2.8  313.0    6.0  242.8    3.4   18.9    0.0    0.0    0.0    0.0    0.0   49.9  986.3 1001.9    8.2
202604201646   522  186.4    2.2  218.7    2.8  188.6    3.2   15.2    0.0    0.0    0.0    0.0    0.0   72.5  983.8 1007.0   10.3
202604201646   523  233.8    4.7  207.9    6.9  230.7    4.8   21.1    0.0    0.0    0.0    0.0    0.0   48.0 1001.5 1002.5    9.7
202604201646   524  251.6    5.8  224.5    7.6  238.3    7.1   20.2    0.0    0.0    0.0    0.0    0.0   54.9 1002.6 1003.1   10.9
202604201646   525  294.8    3.8  308.3    4.8  281.8    3.9   11.8    1.0    0.5    0.5    3.0    3.0   85.1  941.9 1007.6    9.4
202604201646   526  234.5    2.0  252.9    3.9  222.6    2.4   14.3    0.0    0.0    0.5    1.5    1.5   83.6  971.4 1006.7   11.6
202604201646   527  263.2    5.2  262.5    9.1  255.4    4.5   14.0    0.0    0.0    0.0    0.0    0.0   82.9  961.3 1006.8   11.1
202604201646   529  233.2    4.1  245.3    5.2  247.3    4.3   22.0    0.0    0.0    0.0    0.0    0.0   49.7 1000.0 1004.1   11.0
202604201646   530  274.2    4.2  268.0    5.8  278.3    3.0   16.1    0.0    0.0    0.0    0.0    0.0   85.2  -99.7  -99.9   13.6
202604201646   531  239.0    2.3  260.0    3.6  242.5    2.4   14.9    0.0    0.0    0.0    2.0    2.0   69.5  995.5 1008.4    9.4
202604201646   532  328.0    2.1   11.0    3.4  273.9    1.0   14.5    0.0    0.0    0.0    1.5    1.5   63.6  999.5 1010.1    7.7
202604201646   533  243.0    3.3  241.9    4.3  252.9    3.7   13.4    0.0    0.0    0.0    0.0    0.0   72.5  -99.7  -99.9    8.6
202604201646   534  222.0    6.9  234.0    8.4  235.5    6.4   11.6    0.0    0.0    0.0    0.0    0.0   83.1  999.8 1010.4    8.8
202604201646   535  259.0    2.4  271.0    2.9  281.1    2.2   14.6    0.0    0.0    0.0    0.5    0.5   75.7  971.0 1007.5   10.4
202604201646   536  181.2    3.7  195.0    5.6  173.8    4.3   13.9    0.0    0.0    0.0    0.5    0.5   79.1  995.1 1008.6   10.3
202604201646   537  119.0    6.0  143.0    9.5  110.3    6.0   15.3    0.0    0.0    0.0    0.0    0.0   70.4  949.2 1005.1    9.9
202604201646   538  305.0    5.1  328.0    6.5  290.1    2.5   14.8    0.0    0.0    0.0    0.0    0.0   36.9  999.9 1009.8    0.2
202604201646   539  249.9    3.7  226.3    6.4  239.8    2.2   13.7    0.0    0.0    0.0    2.0    2.0   71.3  991.8 1009.0    8.6
202604201646   540  312.3    3.5  284.4    5.0  297.7    3.1   14.1    0.0    0.0    0.0    1.5    1.5   62.2 1003.2 1008.5    7.0
202604201646   541  258.0    1.9  298.0    3.4  276.7    2.1   15.4    0.0    0.0    0.0    0.0    0.0   63.0 1007.1 1010.1    8.4
202604201646   542  192.0    3.5  211.0    5.9  196.3    3.0   13.4    0.0    0.0    0.0    0.5    0.5   77.6 1005.0 1010.0    9.6
202604201646   543  250.7    4.9  242.2    6.5  252.4    4.9   12.2    0.0    0.0    0.0    0.0    0.0   53.6 1007.6 1010.7    3.1
202604201646   544  291.0    5.3  282.3    7.2  285.5    6.3   10.8    0.0    0.0    0.0    0.0    0.0   67.8 1010.2 1011.5    5.1
202604201646   545  356.0    0.6   59.0    2.1  352.7    0.6   13.0    0.0    0.0    0.0    0.0    0.0   66.4 1010.9 1011.6    6.9
202604201646   546  187.2    3.3  153.9    5.6  181.2    3.3   12.2    0.0    0.0    0.0    0.5    0.5   73.2  994.6 1009.2    7.5
202604201646   547  180.0    1.7  214.0    2.3  188.6    2.2   12.9    0.0    0.0    0.0    0.0    0.0   81.6  996.4 1009.3    9.8
202604201646   548  209.0    2.2  224.0    4.1  235.5    2.1   11.9    0.0    0.0    0.0    0.0    0.0   83.2  996.0 1010.2    9.1
202604201646   549  234.0    4.6  293.0    8.9  233.7    3.2   11.8    0.0    0.0    0.0    0.5    0.5   74.4 1000.8 1010.8    7.4
202604201646   550  288.0    2.5  300.6    3.7  290.7    2.2   11.5    0.0    0.0    0.0    0.5    0.5   75.7 1005.4 1009.6    7.4
202604201646   551  281.3    3.8  280.6    5.4  267.5    4.3   10.7    0.0    0.0    0.0    0.5    0.5   82.2 1008.3 1011.6    7.8
202604201646   552  294.6    1.6  302.9    2.9  274.7    3.3   12.7    0.0    0.0    0.0    1.0    1.0   51.4  980.5 1007.6    2.9
202604201646   553  281.6    8.4  269.6   12.7  277.1    8.9   19.5    0.0    0.0    0.0    0.0    0.0   51.8  999.9 1000.9    9.3
202604201646   554  277.6   19.0  279.8   23.9  271.7   20.5   10.9    0.0    0.0    0.0    1.0    1.0   81.1  913.5 1001.3    7.8
202604201646   555  218.0    3.8  244.0    5.0  166.8    3.5   16.2    0.0    0.0    0.0    1.0    1.0   66.3  995.1 1007.9    9.9
202604201646   556  179.9    4.4  161.5    5.6  201.2    2.7   14.7    0.0    0.0    0.0    2.0    2.0   75.1  983.5 1005.5   10.3
202604201646   557  251.0    3.0  244.7    3.9  220.5    2.4   14.6    0.0    0.0    0.0    0.5    0.5   74.7  971.7 1005.7   10.2
202604201646   558  237.8    3.5  257.1    5.0  204.7    2.8   14.9    0.0    0.0    0.0    0.0    0.0   68.7  996.6 1007.8    9.2
202604201646   559  163.5    1.3  178.3    2.5  148.0    2.9   11.9    1.0    0.0    1.5    3.5    3.5   87.9  939.1 1005.4   10.0
202604201646   560  218.9    7.1  214.9    8.9  223.1    6.2   12.6    1.0    0.0    0.0    0.5    0.5   81.3  943.2 1005.5    9.5
202604201646   561  227.5    2.7  170.0    3.7  237.0    4.3   13.7    0.0    0.0    0.0    0.5    0.5   83.9  981.0 1007.0   11.0
202604201646   563  235.9    6.6  230.0   10.7  233.3    6.0   15.2    0.0    0.0    0.5    0.5    0.5   78.9  964.5 1006.5   11.6
202604201646   565  251.3    5.3  245.7    6.7  250.9    5.7   12.3    0.0    0.0    0.0    0.0    0.0   53.3 1010.6 1011.3    3.1
202604201646   566  282.0    5.0  319.0    7.3  299.3    3.7   20.9    0.0    0.0    0.0    0.0    0.0   49.1 1002.8 1003.6    9.8
202604201646   567  277.2    3.5  266.0    4.8  284.2    3.2   15.0    0.0    0.0    0.0    0.0    0.0   26.6 1001.2 1009.6   -4.1
202604201646   568  224.1    2.8  206.0    3.8  215.3    2.7   12.8    0.0    0.0    0.0    2.0    2.0   75.7  991.5 1008.4    8.6
202604201646   569  257.7    1.5  254.2    2.1  260.8    2.3   13.6    0.0    0.0    0.0    0.5    0.5   65.4 1006.6 1009.8    7.2
202604201646   570  287.4    3.8  282.3    5.5  282.0    3.2   14.5    0.0    0.0    0.0    0.0    0.0   40.2 1005.5 1009.5    1.1
202604201646   571  138.6    0.7  120.8    1.3  247.5    1.4   11.1    0.0    0.0    0.0    0.5    0.5   63.1 1006.4 1011.9    4.3
202604201646   572  225.8    1.4  258.8    2.3  233.3    1.4   13.3    0.0    0.0    0.0    0.5    0.5   59.7 1008.3 1011.7    5.6
202604201646   573  209.6    4.0  197.5    5.1  203.6    4.9   15.1    0.0    0.0    0.0    0.0    0.0   70.8  994.6 1008.8    9.8
202604201646   574  261.3    4.0  276.2    5.5  271.8    4.0   12.9    0.0    0.0    0.0    0.0    0.0   81.4 1005.1 1009.5    9.8
202604201646   575  267.9    5.3  241.2    8.0  273.1    4.1   10.2    0.0    0.0    0.0    0.5    0.5   82.8 1005.2 1011.4    7.4
202604201646   576  309.8    3.2  309.5    4.9  294.7    4.2   10.5    0.0    0.0    0.0    0.5    0.5   74.7  997.5 1010.9    6.2
202604201646   577  281.3    3.1  298.9    5.2  273.9    3.9   11.8    0.0    0.0    0.0    0.0    0.0   64.6 1011.0 1012.1    5.3
