#START7777
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202603031727,152,28.5,5.9,17.3,6.9,30.5,4.2,7.3,0.0,0.0,0.0,0.0,1.3,69.2,1011.4,1021.4,2.0,=
202603031727,155,80.0,2.7,116.0,4.2,58.9,3.2,10.3,0.0,0.0,0.0,0.0,0.7,54.8,1016.4,1020.7,1.6,=
202603031727,156,7.8,2.4,323.2,4.1,298.2,3.0,13.2,0.0,0.0,0.0,0.0,0.0,59.0,1010.9,1019.4,5.4,=
202603031727,159,69.1,4.0,62.0,5.7,65.6,5.0,10.2,-99.2,0.0,0.0,0.0,1.5,56.8,1012.1,1020.6,2.0,=
202603031727,160,63.4,4.9,50.4,6.9,53.3,3.8,5.0,0.0,0.0,0.0,0.0,0.5,77.6,959.0,1020.7,1.4,=
202603031727,162,65.5,2.5,59.6,3.8,44.4,3.0,10.1,0.0,0.0,0.0,0.0,0.3,56.5,1016.5,1020.3,1.8,=
202603031727,163,330.0,5.8,350.0,8.1,330.0,5.5,8.0,-99.7,0.0,0.0,0.0,0.3,77.0,1021.0,1022.2,4.2,=
202603031727,165,234.1,3.3,343.3,4.2,324.5,4.4,8.6,0.0,0.0,0.0,0.0,0.2,80.2,1016.5,1022.0,5.4,=
202603031727,167,90.0,3.2,140.0,4.9,90.0,3.0,11.2,-99.7,0.0,0.0,0.0,0.0,59.0,1020.1,1021.1,3.5,=
202603031727,168,96.5,3.7,102.9,4.8,96.8,3.9,10.4,0.0,0.0,0.0,0.0,0.0,56.8,1013.0,1021.0,2.2,=
202603031727,169,335.0,8.8,351.0,10.7,337.5,10.3,5.8,0.0,0.0,0.0,0.0,0.0,88.6,1013.4,1022.7,4.1,=
